laua,region_name,year,population,population_growth_pct,net_additions,price,pop_change,hpi
E07000073,East of England,2024,6576306.0,1.2775843832796285,26012.0,325000.0,84017.8584526812,3.229965341099539
E07000074,East of England,2015,6098262.0,0.9726102450840157,21057.0,250000.0,59312.3209840654,2.8167507709581328
E07000074,East of England,2016,6161075.0,1.0300147812606353,23864.0,288000.0,63459.98318455368,2.659234964153272
E07000074,East of England,2017,6202843.0,0.677933639827466,24153.0,320000.0,42051.15932268319,1.7410325559012623
E07000074,East of England,2018,6237376.0,0.5567285839735092,28317.0,322500.0,34725.25508190351,1.2263041664690295
E07000074,East of England,2019,6274179.0,0.5900397859612827,28375.0,320000.0,37020.15234242775,1.3046749724203612
E07000074,East of England,2020,6297779.0,0.37614483106076513,25661.0,340000.0,23688.770180130345,0.9231429086992068
E07000074,East of England,2021,6349646.0,0.8235760575275863,27457.0,365000.0,52294.164193758086,1.9045840475564733
E07000074,East of England,2022,6402514.0,0.8326133456888707,30771.0,394000.0,53308.18602359834,1.7324164318221162
E07000074,East of England,2023,6493348.0,1.418723957495449,28643.0,380000.0,92122.6837195516,3.2162372558583807
E07000074,East of England,2024,6576306.0,1.2775843832796285,26012.0,375000.0,84017.8584526812,3.229965341099539
E07000075,East of England,2015,6098262.0,0.9726102450840157,21057.0,270000.0,59312.3209840654,2.8167507709581328
E07000075,East of England,2016,6161075.0,1.0300147812606353,23864.0,302000.0,63459.98318455368,2.659234964153272
E07000075,East of England,2017,6202843.0,0.677933639827466,24153.0,330000.0,42051.15932268319,1.7410325559012623
E07000075,East of England,2018,6237376.0,0.5567285839735092,28317.0,335000.0,34725.25508190351,1.2263041664690295
E07000075,East of England,2019,6274179.0,0.5900397859612827,28375.0,332500.0,37020.15234242775,1.3046749724203612
E07000075,East of England,2020,6297779.0,0.37614483106076513,25661.0,350000.0,23688.770180130345,0.9231429086992068
E07000075,East of England,2021,6349646.0,0.8235760575275863,27457.0,368250.0,52294.164193758086,1.9045840475564733
E07000075,East of England,2022,6402514.0,0.8326133456888707,30771.0,407000.0,53308.18602359834,1.7324164318221162
E07000075,East of England,2023,6493348.0,1.418723957495449,28643.0,390000.0,92122.6837195516,3.2162372558583807
E07000075,East of England,2024,6576306.0,1.2775843832796285,26012.0,390000.0,84017.8584526812,3.229965341099539
E07000076,East of England,2015,6098262.0,0.9726102450840157,21057.0,175000.0,59312.3209840654,2.8167507709581328
E07000076,East of England,2016,6161075.0,1.0300147812606353,23864.0,194000.0,63459.98318455368,2.659234964153272
E07000076,East of England,2017,6202843.0,0.677933639827466,24153.0,224250.0,42051.15932268319,1.7410325559012623
E07000076,East of England,2018,6237376.0,0.5567285839735092,28317.0,230000.0,34725.25508190351,1.2263041664690295
E07000076,East of England,2019,6274179.0,0.5900397859612827,28375.0,240000.0,37020.15234242775,1.3046749724203612
E07000076,East of England,2020,6297779.0,0.37614483106076513,25661.0,250000.0,23688.770180130345,0.9231429086992068
E07000076,East of England,2021,6349646.0,0.8235760575275863,27457.0,270000.0,52294.164193758086,1.9045840475564733
E07000076,East of England,2022,6402514.0,0.8326133456888707,30771.0,290000.0,53308.18602359834,1.7324164318221162
E07000076,East of England,2023,6493348.0,1.418723957495449,28643.0,290000.0,92122.6837195516,3.2162372558583807
E07000076,East of England,2024,6576306.0,1.2775843832796285,26012.0,285000.0,84017.8584526812,3.229965341099539
E07000077,East of England,2015,6098262.0,0.9726102450840157,21057.0,341143.0,59312.3209840654,2.8167507709581328
E07000077,East of England,2016,6161075.0,1.0300147812606353,23864.0,370000.0,63459.98318455368,2.659234964153272
E07000077,East of England,2017,6202843.0,0.677933639827466,24153.0,394995.0,42051.15932268319,1.7410325559012623
E07000077,East of England,2018,6237376.0,0.5567285839735092,28317.0,420000.0,34725.25508190351,1.2263041664690295
E07000077,East of England,2019,6274179.0,0.5900397859612827,28375.0,407250.0,37020.15234242775,1.3046749724203612
E07000077,East of England,2020,6297779.0,0.37614483106076513,25661.0,439995.0,23688.770180130345,0.9231429086992068
E07000077,East of England,2021,6349646.0,0.8235760575275863,27457.0,440000.0,52294.164193758086,1.9045840475564733
E07000077,East of England,2022,6402514.0,0.8326133456888707,30771.0,480000.0,53308.18602359834,1.7324164318221162
E07000077,East of England,2023,6493348.0,1.418723957495449,28643.0,457500.0,92122.6837195516,3.2162372558583807
E07000077,East of England,2024,6576306.0,1.2775843832796285,26012.0,460000.0,84017.8584526812,3.229965341099539
E07000078,South West,2015,5471487.0,0.909748312434222,18461.0,225000.0,49776.76064755784,2.696319844404845
E07000078,South West,2016,5526982.0,1.0142580983926397,20484.0,240000.0,56057.86253170348,2.7366658138890587
E07000078,South West,2017,5574666.0,0.8627493268478226,22186.0,260000.0,48095.39338901444,2.167826259308322
E07000078,South West,2018,5609701.0,0.6284681449973961,21859.0,271177.0,35255.18381460038,1.6128452268905429
E07000078,South West,2019,5642792.0,0.5898888372125377,22506.0,264000.0,33286.2001151221,1.4789922738435128
E07000078,South West,2020,5661990.0,0.34022164914107034,20245.0,285000.0,19263.31575220249,0.95150979265016
E07000078,South West,2021,5712822.0,0.8977762235539144,21723.0,300000.0,51288.3576099572,2.3610163241705657
E07000078,South West,2022,5769054.0,0.9843121315525005,21726.0,318000.0,56785.498397814794,2.6137116081107794
E07000078,South West,2023,5830152.0,1.0590644497347368,21167.0,318225.0,61745.06719749875,2.917043851159765
E07000078,South West,2024,5889695.0,1.0212941274944543,21064.0,330000.0,60151.1091623345,2.855635641964228
E07000079,South West,2015,5471487.0,0.909748312434222,18461.0,318000.0,49776.76064755784,2.696319844404845
E07000079,South West,2016,5526982.0,1.0142580983926397,20484.0,335000.0,56057.86253170348,2.7366658138890587
E07000079,South West,2017,5574666.0,0.8627493268478226,22186.0,349995.0,48095.39338901444,2.167826259308322
E07000079,South West,2018,5609701.0,0.6284681449973961,21859.0,355000.0,35255.18381460038,1.6128452268905429
E07000079,South West,2019,5642792.0,0.5898888372125377,22506.0,345000.0,33286.2001151221,1.4789922738435128
E07000079,South West,2020,5661990.0,0.34022164914107034,20245.0,385000.0,19263.31575220249,0.95150979265016
E07000079,South West,2021,5712822.0,0.8977762235539144,21723.0,415000.0,51288.3576099572,2.3610163241705657
E07000079,South West,2022,5769054.0,0.9843121315525005,21726.0,436000.0,56785.498397814794,2.6137116081107794
E07000079,South West,2023,5830152.0,1.0590644497347368,21167.0,450000.0,61745.06719749875,2.917043851159765
E07000079,South West,2024,5889695.0,1.0212941274944543,21064.0,450000.0,60151.1091623345,2.855635641964228
E07000080,South West,2015,5471487.0,0.909748312434222,18461.0,183500.0,49776.76064755784,2.696319844404845
E07000080,South West,2016,5526982.0,1.0142580983926397,20484.0,190000.0,56057.86253170348,2.7366658138890587
E07000080,South West,2017,5574666.0,0.8627493268478226,22186.0,205000.0,48095.39338901444,2.167826259308322
E07000080,South West,2018,5609701.0,0.6284681449973961,21859.0,220000.0,35255.18381460038,1.6128452268905429
E07000080,South West,2019,5642792.0,0.5898888372125377,22506.0,230000.0,33286.2001151221,1.4789922738435128
E07000080,South West,2020,5661990.0,0.34022164914107034,20245.0,256750.0,19263.31575220249,0.95150979265016
E07000080,South West,2021,5712822.0,0.8977762235539144,21723.0,269995.0,51288.3576099572,2.3610163241705657
E07000080,South West,2022,5769054.0,0.9843121315525005,21726.0,285000.0,56785.498397814794,2.6137116081107794
E07000080,South West,2023,5830152.0,1.0590644497347368,21167.0,283997.5,61745.06719749875,2.917043851159765
E07000080,South West,2024,5889695.0,1.0212941274944543,21064.0,280000.0,60151.1091623345,2.855635641964228
E07000081,South West,2015,5471487.0,0.909748312434222,18461.0,165000.0,49776.76064755784,2.696319844404845
E07000081,South West,2016,5526982.0,1.0142580983926397,20484.0,177000.0,56057.86253170348,2.7366658138890587
E07000081,South West,2017,5574666.0,0.8627493268478226,22186.0,185975.0,48095.39338901444,2.167826259308322
